Hero_id,Bg_Line1,Bg_Line2,Bg_Line3,Bg_Line4,Bg_Line5,Bg_Line6,Bg_Line7,Bg_Line8,Bg_Line9,Bg_Line10,Bg_Line11,Bg_Line12,Bg_Line13,Bg_Line14,Bg_Line15,Bg_Line16,Bg_Line17,Bg_Line18,Bg_Line1_en,Bg_Line2_en,Bg_Line3_en,Bg_Line4_en,Bg_Line5_en,Bg_Line6_en,Bg_Line7_en,Bg_Line8_en,Bg_Line9_en,Bg_Line10_en,Bg_Line11_en,Bg_Line12_en
46,"{不同于拉法叶拥有的治愈能力，米娅的羽翼几乎对伤口起不了任何作用。
拉法叶离开的前几天找过米娅。}","{“米娅，我要出去闯荡了，你和我一起吗？你那么厉害一定可以解救更多的人。”
“我现在还不能走，兽人族看似风平浪静，但你知道的，封印日渐松动，迪布克组织再次现世，克丽奥娜长老又退隐已久，我有一种预感，瓦妮莎会对族人不利，若真是如此，我要留下保护大家安全。”米娅神情凝重，目光却十分坚定。}","{“好吧，米娅，尊重你的选择，但如果有危险请务必书信给我。”
米娅非常珍惜与族人一起生活的日子，她不相信外面世界的争斗可以完全不影响兽人族的生活，世界是相互关联的，只是战火暂时还没烧到这里。}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unlike Lafayette's healing abilities, Mia's wings had almost no effect on wounds.
A few days before Lafayette left, she visited Mia.","""Mia, I'm going out to explore the world. Will you come with me? You're so powerful, you could definitely save more people.""
""I can't leave yet. The beastmen seem peaceful, but you know, the seal is weakening day by day, the Dibuk organization has reappeared, and Elder Cliodna has long since retired. I have a feeling Vanessa will harm our people. If that's the case, I need to stay and protect everyone."" Mia's expression was serious, but her gaze was firm.","""Alright, Mia, I respect your choice, but if there's any danger, please be sure to send me a letter.""
Mia cherished the days spent living with her tribe. She didn't believe that the conflicts of the outside world wouldn't affect the beastmen's lives. The world is interconnected, and it's just that the flames of war haven't reached here yet.",,,,,,,,,
47,"{所有孩子中，族长最偏爱大女儿瓦妮莎。
她有过人的天赋，别的孩子一个星期才能勉强学会的魔法，她不到一天就能灵活运用，优越的出身和超高的智商给了她骄傲的资本。}","{她渐渐远离族群，她厌倦不及她优秀的同龄兽人，也反感父亲千篇一律的教导。
直到某天父亲粗暴的一巴掌，彻底扇醒了瓦妮莎内心沉睡的野兽。
她知道他们可能永远不会感同身受了。}","{那么不去在意别人的感受了，那么不去为了满足别人的期待而浪费自己的时间，她决定去做自己，或许这可以让她有不一样的人生。
她盯上了迪布克组织。}",{相传，瓦妮莎来的那天天空飘着蒙蒙细雨，一袭黑色小旗袍风华绝代，而雨过天晴后，城镇焕发出新的光彩，过往被雨水冲刷，全新的迪布克组织诞生了。},0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Among all the children, the clan leader favored his eldest daughter, Vanessa, the most.
She possessed extraordinary talent. While other children struggled to learn a spell in a week, she could master it in less than a day. Her privileged background and exceptional intelligence gave her reason to be proud.","She gradually distanced herself from the tribe, weary of beastmen her age who couldn't match her excellence and resentful of her father's repetitive teachings.
Until one day, her father's harsh slap completely awakened the beast sleeping within Vanessa.
She knew they might never understand.","So she stopped caring about others' feelings, stopped wasting her time trying to meet their expectations, and decided to be herself. Perhaps this would lead her to a different life.
She set her sights on the Dibuk organization.","Legend has it that on the day Vanessa arrived, a light drizzle fell from the sky. Dressed in a stunning black cheongsam, she looked peerlessly elegant. After the rain cleared, the town took on a new radiance, as if the past had been washed away by the rain, and a new Dibuk organization was born.",,,,,,,,
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
50,"{月色下的小巷一片狼藉，空气中充斥着战斗过的味道，幼狼蜷缩在角落瑟瑟发抖，双眼警惕地感知着周遭的一切。
“有人？”
一个女声从巴托里背靠的墙上方传出，她屏住呼吸，极力控制自己不要发出响动，然而那人轻轻一跃便跳到了她面前。
“活的？狼？”}","{巴托里全身的毛都炸了起来，之前的战斗使她筋疲力尽，她只能用碧绿的双眼一动不动地死死盯向对方。少女却没有如她想象般过来伤害她，无声的对视持续了几分钟，在确认少女没有恶意之后，她意识逐渐涣散，最终昏迷过去。
醒来时身上的伤口已被包扎，巴托里环顾四周，发现屋内有不少武士刀，她好奇地走向其中一把，刚伸手要摸时就被呵斥打断。
“别动。”}","{巴托里看向门口的少女浑身一震，立马警惕起来。
“和昨晚那三个人打斗的人是你？”
小家伙依旧处在一种紧张的状态中，嘀嘀咕咕倒是听不清说了什么。}",{那以后须佐真希又收留了她一段时间，直到巴托里提出要去外面继续修行的想法，临别之际须佐真希将那把珍藏已久的“风煞”送给了巴托里，之后巴托里再也没见过须佐真希，但她相信她们很快就会再见了。},0,0,0,0,0,0,0,0,0,0,0,0,0,0,"The moonlit alley was in complete disarray, the air thick with the scent of battle. A young wolf cub huddled trembling in the corner, its eyes warily scanning its surroundings.
""Someone there?""
A woman's voice came from above the wall Batory was leaning against. Holding her breath, she tried desperately not to make a sound, but the figure leaped down lightly and landed right before her.
""Alive? A wolf?""","Batory's fur stood on end. The previous battle had left her completely exhausted, and all she could do was stare motionlessly at the stranger with her emerald-green eyes. Contrary to her expectations, the girl made no move to harm her. Several minutes of silent staring passed until, convinced of the girl's lack of hostile intent, Batory's consciousness gradually faded, and she finally collapsed into unconsciousness.
When she awoke, her wounds had been bandaged. Looking around, Batory noticed numerous katana displayed in the room. Drawn by curiosity, she approached one of them, only to be sharply interrupted just as she reached out to touch it.
""Don't touch.""","Batory looked toward the girl at the doorway and stiffened, immediately on high alert.
""Were you the one fighting those three people last night?""
The little creature remained tense, muttering incomprehensibly under its breath.","After that, SusaMaki took her in for some time, until Batory expressed her wish to continue her training elsewhere. At their parting, SusaMaki gifted Batory the long-cherished ""Wind Calamity"" blade. Though Batory never saw SusaMaki again after that, she believed they would meet again soon.",,,,,,,,
51,"{冷血，强大，没有谁比佐伊更适合成为守夜人，她喜欢出没在黑夜中，那是最好的伪装。
半月前，铸刀世家须佐一脉家主锻造出了绝世妖刀彼岸，一夜间所有势力都在觊觎，虽然奥尔露恩本身是没什么兴趣的，但总有雇主愿意开出高额报酬，任务顺理成章地落在了佐伊身上。}",{佐伊来到须佐家宅的时候，这里已是一片狼藉，她花了整整三天时间才追踪到须佐真希的足迹，少女比她想象得更厉害一些，妖刀的力量渐渐跟少女融为一体，缠斗持续了一夜，破晓时还是被少女逃脱了。},"{“这么说，妖刀认可须佐真希了嘛？真可惜，现在我得好好想想任务要不要继续执行下去了。”奥尔露恩轻咬着左手食指，纠结着说道。
“我可以找到她。”
“嗯嗯，当然。可是佐伊，再过段时间她与妖刀的契合度更高，哪怕你打败她，刀也不是雇主想要的刀了，你觉得呢？”}","{佐伊紧握刀柄的手缓缓松弛，她明白奥尔露恩的意思，雇主负责给出报酬，她负责办事，其他的，她不该管。
既然任务没有了执行下去的必要，还是先给自己放个假吧，那女孩下手可真不比自己轻。}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cold-blooded and powerful, no one is more suited to be a night watcher than Zoe. She enjoys lurking in the darkness, as it is the best disguise.
Half a month ago, the head of the Susa swordsmithing family forged the peerless demon sword Higan. Overnight, all factions coveted it. Although Olrun herself had little interest, there were always employers willing to offer high rewards, and the task naturally fell to Zoe.","When Zoe arrived at the Susa family estate, it was already in chaos. It took her three full days to track down SusaMaki's trail. The girl was more formidable than she had imagined, and the power of the demon sword gradually merged with her. The fierce battle lasted all night, but at dawn, the girl still managed to escape.","""So, the demon sword has accepted SusaMaki? What a pity. Now I have to think carefully about whether to continue the mission,"" Olrun said, nibbling on her left index finger, visibly conflicted.
""I can find her.""
""Mhm, of course. But Zoe, after some time, her compatibility with the demon sword will be even higher. Even if you defeat her, the sword won't be what the employer wants anymore. What do you think?""","Zoe's grip on the hilt slowly loosened. She understood what Olrun meant—the employer was responsible for providing the reward, and she was responsible for getting the job done. The rest was none of her concern.
Since there was no need to continue the mission, she might as well take a break. That girl's strikes were no lighter than her own.",,,,,,,,
52,"{深受达比影响的达菲可真是太烦小孩子了。
达菲还记得父母第一次把年幼的达比突然带到她面前的那一天。达比看起来肉肉的、粉粉的，还有些可爱。
可是此后很长一段时间，达菲的世界都再没有安静过。}","{“喂，我说，你能不能别再跟着我了，你是跟屁虫吗？”
幼小的达比根本听不懂姐姐在说什么，步履蹒跚地走在姐姐后面，边走边吃力地说：“姐……姐，抱。”
达菲叹息着摇头，最后无奈地戳了戳她肉嘟嘟的脸颊，然后将小朋友抱了起来。}",{达比异常粘人，特别是粘她，这让达菲烦恼不已。因为在父母的要求下，她不得不每天多花很多时间陪达比玩一些无聊的游戏。},{当然，达比偶尔也有很可爱的时候。比如会把心心念念的糖果给姐姐留一份，新买的玩具也会先给姐姐玩，尽管达菲并不喜欢玩这些粉哒哒只有小女生才喜欢玩的东西。},0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Duffy, who is deeply influenced by Darby, really can't stand children. Duffy still remembers the day when her parents suddenly brought the young Darby in front of her. Darby looked chubby, pink, and kind of cute. But for a long time after that, Duffy's world was never quiet again.","""Hey, I'm saying, can you stop following me? Are you a little tag - along?""
The young Darby couldn't understand what her sister was saying at all. She staggered along behind her sister and said with effort as she walked, ""Sis... ter, hug.""
Duffy sighed and shook her head. Finally, she helplessly poked Darby's chubby cheek and then picked up the little girl.","Darby is extremely clingy, especially to her, which troubles Duffy a great deal. Because at the request of their parents, she has to spend a lot more time every day accompanying Darby to play some boring games.","Of course, Darby can be really cute sometimes. For example, she would save a portion of her favorite candies for her sister and let her sister play with her newly - bought toys first. Even though Duffy doesn't like to play with these pink things that only little girls would love.",,,,,,,,
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
55,{作为赤精灵的伊丽丝，她喜欢在夜晚的森林中漫步，感受着大自然的神秘与宁静。她的脚步轻盈，仿佛与大地融为一体，而她的目光则穿透黑暗，洞察着森林中每一丝生命的脉动。},{在她的世界里，每一片叶子都有它的故事，每一朵花都有它的秘密。她对自然充满了热爱与敬畏，与森林中的生灵建立了深厚的友谊。},{在她看来，赤精灵作为高等生物，应该更加注重自身的修养和品行，而不是像野兽一般放纵自己的本能。},{然而，莉莉丝的行为却如同一根刺，深深扎入她的心中。莉莉丝放纵本能，沉溺于欲望，甚至以猎杀森林生灵为乐。这让伊丽丝感受到一种深深的耻辱。},0,0,0,0,0,0,0,0,0,0,0,0,0,0,"As a Red Elf, Iris likes to wander in the forest at night, feeling the mystery and tranquility of nature. Her steps are light, as if she were one with the earth, and her gaze penetrates the darkness, perceiving every faint pulse of life in the forest.","In her world, every leaf has its own story, and every flower has its own secret. She is full of love and reverence for nature, and has established deep friendships with the creatures in the forest.","In her opinion, as a superior being, the Red Elf should pay more attention to self - cultivation and moral conduct, rather than indulging in their instincts like wild beasts.","However, Lilith's behavior was like a thorn, piercing deeply into her heart. Lilith indulged her instincts, wallowed in desires, and even took pleasure in hunting and killing the creatures in the forest. This made Iris feel a deep sense of shame.",,,,,,,,
