Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
流经我右臂的污血，自动过滤成春日的樱花肥料！,流經我右臂的污血，自動過濾成春日的櫻花肥料！,Filth through my right arm transmutes to sakura fertilizer!,我が右腕を流れる穢れの血など——春の桜の肥料に変えてやる！,오른팔의 더러운 피는 저절로 벚꽃 거름으로!
领主大人，醒醒，快醒醒！,領主大人，醒醒，快醒醒！,"My Lord! Wake up, you must wake up!",領主様！ 目を覚ましてください、早く！,"영주님! 정신 차리세요, 어서 깨어나세요!"
...这是哪?,……這是哪？,...Where... is this place?,……ここは……どこ？,...여긴... 어디지?
星光指引我，魔力听从我。,星光指引我，魔力聽從我。,"Starlight guides me, magic obeys me.",星の光が私を導く、魔力は私に従う。,"별빛이 나를 인도하고, 마력은 내 명령을 따른다."
想偷看我的魔法书？小心它先把你燃成灰烬。,想偷看我的魔法書？小心它先把你燃成灰燼。,Trying to peek at my grimoire? Careful—it might burn you to ashes first.,あら？私の魔導書を覗こうなんて？ねえ、燃え尽きる前に気をつけたほうがいいわよ！,"내 마법서를 훔쳐보려고? 조심해, 먼저 널 재로 태울지도 몰라."
月光之下，你连哀嚎的时间都没有。,月光之下，你連哀嚎的時間都沒有。,"Under the moonlight, you won’t even have time to scream.",月光の下じゃ、呻く暇すら与えてあげないからね！,"달빛 아래, 넌 비명조차 지를 틈도 없을 거야."
闭上眼，也许你还能在梦中看见星光。,閉上眼，也許你還能在夢中看見星光。,Close your eyes—you might still see starlight in your dreams.,目を閉じなさい…もしかしたら、夢の中で星を見られるかもね？,"눈을 감아, 꿈속에서 별빛을 볼 수 있을지도 모르니까."
我的祭礼，不为光明，只为你存活。,我的祭禮，不為光明，只為你存活。,My ritual isn’t for light—it’s for your survival.,我が祭儀は…光明のためではなく、ただ汝が生きんがため。,내 의식은 빛을 위한 게 아니야. 오직 너의 생존을 위해서야.
别怕疼……代价，我替你偿还。,別怕疼……代價，我替你償還。,Don’t fear the pain… I’ll pay the price for you.,痛みを恐れるな…その代償は、私が払おう。,아픔을 두려워하지 마… 대가는 내가 치를게.
每一滴血，都是我爱的证明。,每一滴血，都是我愛的證明。,Every drop of blood is proof of my love.,流れる血の一滴一滴が…これぞ我が愛の証。,"피 한 방울조차도, 내가 너를 사랑한 증거야."
在夜火中哀鸣吧，凡人。,在夜火中哀鳴吧，凡人。,"Wail in the nightfire, mortal.",夜の炎の中で、呻け…凡人よ。,"밤의 불꽃 속에서 울부짖어라, 인간이여."
这里是主线任务,這裡是主線任務,This is the main quest,こちらが主な任務です,여기가 메인 임무입니다
选择编队按钮,選擇編隊按鈕,Select the Formation button,編成ボタンを選択,부대 편대 버튼 선택
点击队伍统帅位置,點擊隊伍統帥位置,Click on the team Commander position,部隊統帥の位置をクリック,팀 리더 위치를 클릭하세요
选择一名统帅,選擇一名統帥,Select a Commander,統帥を1名選択,리더 1명 선택
点击统帅士兵栏,點擊統帥士兵欄,Click on the Commander's soldier slot,統帥の兵士欄をクリック,리더 병사 칸 클릭
给统帅装配士兵,給統帥裝配士兵,Assign soldiers to the Commander,統帥に兵士を装備,리더에게 병사 장착
这里显示了您已设置好的队伍,這裡顯示了您已設置好的隊伍,This shows your configured formation,設定済み部隊がここに表示されます,설정된 팀이 여기에 표시됩니다
点击这里,點擊這裡,Click here,こちらをクリック,여기 클릭
可以快速补充士兵,可以快速補充士兵,Can quickly replenish soldiers,兵士を素早く補充可能,병사 신속 보충 가능
点击升级按钮,點擊升級按鈕,Click the Upgrade button,進級ボタンクリック,업그레이드 버튼 클릭
点击这里可以快速升级,點擊這裡可以快速升級,Click here for quick upgrade,こちらをクリックで素早く進級が可能,여기 클릭 빠르게 업그레이드
点击属性点按钮,點擊屬性點按鈕,Click the Attribute Points button,属性ポイントボタンをクリック,속성 포인트 버튼 클릭
选择推荐加点,選擇推薦加點,Choose recommended allocation,おすすめ配分ポイントを選択,추천 분배 선택
点击技能槽,點擊技能槽,Click the Skill Slot,スキルスロットをクリック,스킬 슬롯 클릭
确认解锁技能槽,確認解鎖技能槽,Confirm unlocking the skill slot,スキルスロット解除を確認,스킬 슬롯 해금 확인
选择英雄召唤,選擇英雄召喚,Select Hero Summon,ヒーロー召喚を選択,영웅 소환 선택
点击免费召唤,點擊免費召喚,Click Free Summon,無料召喚をクリック,무료 소환 클릭
选择新召唤的英雄,選擇新召喚的英雄,Select the newly summoned hero,新たに召喚したヒーローを選択,새로 소환된 영웅 선택
将其转换为1个技能,將其轉換為1個技能,Convert it into 1 skill,スキル1つに変換,스킬 1개로 전환
选择要转化的技能,選擇要轉化的技能,Select the skill to convert,変換するスキルを選択,전환할 스킬 선택
点击转化按钮,點擊轉化按鈕,Click the Convert button,変換ボタンをクリック,전환 버튼 클릭
选择技能,選擇技能,Select a skill,スキルを選択,스킬 선택
点击使用,點擊使用,Click Use,使用をクリック,사용 클릭
技能装配完毕,技能裝配完畢,Skill equipped successfully,スキル装備完了,스킬 장착 성공
现在让我们来学习一些热门搭配方案,現在讓我們來學習一些熱門搭配方案,Now let's learn popular combination plans,それでは、人気のプランをいくつか学んでみましょう,인기 조합 전략을 배워봅시다
这就是推荐的技能搭配方案,這就是推薦的技能搭配方案,This is the recommended skill combination,推奨スキル構成はこちらです,추천 스킬 조합은 여기 있습니다
现在让我们前往背包,現在讓我們前往背包,Now let's go to the Pack,バッグへ移動しましょう,이제 배낭로 가자
这里有一份礼物,這裡有一份禮物,Here is a gift,こちらが贈り物です,선물이에요
这是新获得的技能,這是新獲得的技能,This is a newly acquired skill,新規獲得スキルです,새로 획득한 스킬입니다
这里显示了我的建筑,這裡顯示了我的建築,Here is my buildings,私の建築はここに表示されています,내 건물이 여기에 표시됩니다
这里是我们当前所在的位置,這裡是我們當前所在的位置,This is our current location,現在地はこちらです,현재 위치가 표시됩니다
点击这里可以改变当前位置,點擊這裡可以改變當前位置,Click here to change current position,こちらで位置を変更可能,현재 위치를 변경하려면 여기를 클릭하세요
这里显示了我占领的矿点,這裡顯示了我佔領的礦點,This shows occupied resource points,占領した資源ポイントを表示,점령한 자원 포인트 표시
拖动编队头像,拖動編隊頭像,Drag the formation avatar,編成アイコンをドラッグ,팀 아이콘 드래그
可以移动你的队伍,可以移動你的隊伍,Can move your troops,部隊を移動できます,팀 이동 가능
这里可以查看大世界的详细规则,這裡可以查看大世界的詳細規則,Here can view great world rules here,大世界詳細ルールはこちら,여기에서 큰세계 규칙을 볼 수 있습니다
点击这里可以升级您的士兵,點擊這裡可以升級您的士兵,Click here to upgrade your soldiers,こちらで兵士を進級できます,여기서 병사 업그레이드 가능
这里可以查看正在升级的建筑,這裡可以查看正在升級的建築,Here can view buildings under upgrade here,進級中の建築物を確認,업그레이드 중인 건축물 확인
不要灰心,不要灰心,Don't be discouraged,落ち込まないで,좌절하지 마세요
让我们再次升级英雄,讓我們再次升級英雄,Let's upgrade the hero again,英雄をもう一度進級しましょう,영웅을 다시 업그레이드 봅시다
让我们尝试给英雄装配新技能,讓我們嘗試給英雄裝配新技能,Let's try equipping new skills to the hero,英雄に新スキルを装備してみましょう,영웅에게 새 스킬 장착해 보기
尝试邀请队友,嘗試邀請隊友,Try inviting teammates,仲間を招待してみる,팀원을 초대해보세요
选择一个频道,選擇一個頻道,Select a channel,チャンネルを選択,채널 선택
这里是经济相关的研究,這裡是經濟相關的研究,This is economy-related research,経済関連の研究,이건 경제 관련 연구입니다
这里是军事相关的研究,這裡是軍事相關的研究,This is military-related research,軍事関連の研究,이건 군사 관련 연구입니다
现在让我们研究一项科技,現在讓我們研究一項科技,Now let's research a technology,それでは、技術を研究しましょう,이제 과학을 연구해 봅시다
这里可以寻求盟友帮助我们加速,這裡可以尋求盟友幫助我們加速,Here can request allies to help accelerate,ここで盟友の加速支援を要請できます,동맹 가속 지원 요청 가능
派遣英雄可以收集大量物资,派遣英雄可以收集大量物資,Dispatch heroes to collect abundant resources,英雄を派遣し大量資源を収集,영웅 파견하여 대량 자원 수집
从这里可以进入荒原,從這裡可以進入荒原,Enter the Wilderness from here,こちらから荒原進入可能,황야 진입은 여기서
让我们选择一个关卡,讓我們選擇一個關卡,Let's select a level,ステージを選択しましょう,스테이지 선택해 봅시다
恭喜领主大人,恭喜領主大人,"Congratulations, Lord!",おめでとうございます、領主様！,"축하합니다, 영주님!"
我们获得了大量英雄技能,我們獲得了大量英雄技能,We've acquired numerous new hero skills,新たなヒーロースキルを多数獲得しました,많은 영웅 스킬을 획득했습니다
可以参考热门方案搭配,可以參考熱門方案搭配,You can refer to the popular plans to match your team,人気のプランを参考にできます,인기 계획을 참고할 수 있습니다
这里是热门方案,這裡是熱門方案,This is the Popular Plan,こちらは人気のプランです,인기 계획 목록입니다
这里是热门英雄,這裡是熱門英雄,This is the Popular Hero,こちらは人気ヒーローです,인기 영웅 목록입니다
现在让我们尝试提升英雄实力,現在讓我們嘗試提升英雄實力,Now let's try to enhance the hero's strength,さあ、ヒーローの実力を高めてみましょう,이제 영웅의 실력을 향상시켜 봅시다
点击召唤,點擊召喚,Click Summon,こちらで召喚,클릭 소환
点击前锋位置,點擊前鋒位置,Click Striker Position,こちらで前衛位置,아방가르드 위치 클릭
给前锋装配士兵,給前鋒裝配士兵,Equip Soldiers to the Striker,前衛に兵士を装備,아방가르드에게 병사 장착
