plotId,chapter,bgnum,characterList,speaker,content,content_en
2451,49,12,38,38,{草木枯萎？这听起来很严重。},"""Flora withering? That sounds severe."""
2452,49,12,12,12,{嗯，最近森林边缘也有些不寻常。但你们不能随便进入。我们需要进一步盘问。},"""Mhm. Recently, the forest's edge has also shown unusual signs. But you cannot enter freely. We need to question you further."""
2453,49,12,-1,-1,{我们绝无恶意，只是急需帮助。},"""We mean no harm. We are simply in urgent need of help."""
2454,49,12,11,11,{姐姐，他们似乎没有携带武器，但还是要小心。},"""Sister, they don't seem to be carrying weapons, but we must still be cautious."""
2455,49,12,12,12,{我知道。阿斯莫德，你怎么看？},"""I know. Asmodeus, what do you think?"""
2456,49,12,38,38,{他们的故事吻合已知情报，但我们需要确保安全。},"""Their story aligns with known intelligence, but we must ensure security."""
2457,49,12,-1,-1,{我可以发誓，我们只为和平而来。},"""I swear we come only for peace."""
2458,49,12,12,12,{好吧，既然你们有正当理由，我们带你们去见长老。但别耍花招。},"""Alright. Since you have a legitimate reason, we will take you to see the elders. But don't try any tricks."""
2459,49,12,11,11,{希望你们说的是实话，否则后果严重。},"""Let's hope you speak the truth, or the consequences will be severe."""
2460,49,12,38,38,{请跟我们来，我们会安置你们在森林内部。},"""Follow us. We will accommodate you within the forest."""
2461,49,12,-1,-1,{感谢你们的理解。},"""Thank you for your understanding."""
2462,49,12,12,12,{薇薇安，你带路。阿斯莫德，你断后，注意周围。},"""Vivian, lead the way. Asmodeus, take the rear. Stay alert to the surroundings."""
2463,49,12,11,11,{是，姐姐。},"""Yes, Sister."""
2464,49,12,38,38,{我会保持警惕。},"""I will maintain vigilance."""
2465,49,12,-1,-1,{我们的小队会配合你们。},"""Our squad will cooperate with you."""
2466,49,12,12,12,{最好如此。精灵之森不是随便进出的地方。},"""Best that you do. The Elvenwood is not a place to enter and exit casually."""
2467,49,12,11,11,{这条路很隐蔽，你们怎么找到的？},"""This path is very hidden. How did you find it?"""
2468,49,12,-1,-1,{我们依靠一张古老地图，但可能已经过时。},"""We relied on an old map, but it may be outdated."""
2469,49,12,38,38,{古老地图？那可能指向了废弃入口。},"""An old map? That likely points to an abandoned entrance."""
2470,49,12,12,12,{难怪你们从这里出现。以后别这么做了。},"""No wonder you emerged from here. Don't do this again in the future."""
2471,49,12,-1,-1,{我们明白了，下次会走正规通道。},"""We understand. We will use the proper channels next time."""
2472,49,12,11,11,{希望还有下次。现在保持安静，森林里可能有危险。},"""Let's hope there is a next time. Now remain quiet. There may be dangers in the forest."""
2473,49,12,38,38,{吉蒙里，通过地脉感知，附近没有异常。},"""Gremory, leyline perception shows no abnormalities nearby."""
2474,49,12,12,12,{好。继续前进。},"""Good. Continue."""
2475,49,12,0,0,{小队成员们紧张地跟随，你注意到森林中的光线逐渐变得柔和，空气中弥漫着魔法的气息。},"The squad members followed tensely. You noticed the light within the forest gradually softened, and the air was filled with a magical aura."
2476,49,12,-1,-1,{你们的护卫队很专业。},"""Your patrol is very professional."""
2477,49,12,12,12,{这是我们的职责。大地告诉我们一切。},"""It is our duty. The earth tells us everything."""
2478,49,12,11,11,{姐姐，别炫耀了。快走吧。},"""Sister, stop showing off. Let's keep moving."""
2479,49,12,12,12,{嘻嘻，薇薇安，你总是这么严肃。},"Heehee, Vivian, you're always so serious."
2480,49,12,38,38,{吉蒙里，专注任务。},"Gremory, focus on the mission."
2481,49,12,-1,-1,{我们听说精灵族三姐妹很厉害，今天见到了。},We've heard the three Elven sisters are formidable. Seeing you today confirms it.
2482,49,12,11,11,{哦？你听说过我们？},Oh? You've heard of us?
2483,49,12,-1,-1,{是的，吉蒙里操控大地，薇薇安月光之力，阿斯莫德光影魔法。},"Yes. Gremory commands the earth, Vivian wields moonlight power, and Asmodeus masters light-shadow magic."
2484,49,12,38,38,{消息传得真远。但请别分散注意力。},Word travels far. But please don't get distracted.
2485,49,12,12,12,{阿斯莫德，你太小心了。城主，说说你们城邦的事。},"Asmodeus, you're too cautious. Lord, tell us about your city-state."
2486,49,12,-1,-1,{我们城邦如今三族和谐，但草木枯萎让我们担忧。},"Our city-state now enjoys harmony among the three races, but the flora withering worries us."
2487,49,12,11,11,{三族和谐？人类、精灵和兽人？},"Harmony among three races? Humans, Elves, and Orcs?"
2488,49,12,-1,-1,{对，就像你们森林里一样。},"Yes, much like in your forest here."
2489,49,12,38,38,{有趣。但森林最近也不太平。},Interesting. But the forest hasn't been peaceful lately either.
2490,49,12,11,11,{吉蒙里，别多说。先到营地再说。},"Gremory, no need to say more. Let's reach the camp first."
2491,49,12,12,12,{快到了，前面就是警戒线。},We're almost there. That's the sentry line ahead.
2492,49,12,12,12,{好了，通过这里就安全了。但盘问还没结束。},"Alright. Passing here means safety, but the questioning isn't over."
2493,49,12,-1,-1,{我们愿意接受任何检查。},We are willing to accept any inspection.
2494,49,12,38,38,{长老会决定下一步。},The elders will decide the next steps.
2495,49,12,12,12,{薇薇安，去通知长老我们来了。},"Vivian, inform the elders of our arrival."
2496,49,12,11,11,{是，我马上用月光信号。},Yes. I'll use the moonlight signal immediately.
2497,49,12,0,0,{薇薇安双手轻抬，一道柔和的月光从她手中升起，迅速消失在森林深处，这是精灵族特有的传信方式。},Vivian gently raised her hands. A soft beam of moonlight rose from her palms and swiftly vanished deep into the forest—a unique Elven method of communication.
2498,49,12,12,12,{城主，跟紧我。别掉队。},"""Lord, stay close to me. Don't fall behind."""
2499,49,12,-1,-1,{我们会的。},"""We will."""
2500,49,12,38,38,{希望你们的到来能带来好消息。},"""We hope your arrival brings good news."""
2501,49,12,12,12,{但愿如此。大地似乎对你们没有恶意。},"""We hope so too. The earth seems to bear you no ill will."""
2502,49,12,-1,-1,{感谢信任},"""Thank you for the trust."""
2503,49,12,1,1,{信号已发送，长老会回应了。},"""The signal has been sent. The elder council has responded."""
2504,49,12,12,12,{好。我们直接去集会厅},"""Good. We'll go directly to the assembly hall."""
2505,49,12,38,38,{我会安排小队休息。},"""I will arrange for the squad to rest."""
2506,49,12,-1,-1,{谢谢你们。},"""Thank you all."""
2507,49,12,12,12,{别谢太早，长老可能还有问题。},"""Don't thank us too soon. The elders may have more questions."""
2508,49,12,11,11,{姐姐，别吓唬他们了。},"""Sister, stop frightening them."""
2509,49,12,12,12,{哈哈，开个玩笑。走吧。},"""Haha, just joking. Let's go."""
2510,50,12,0,0,{你和你的小队被引导至精灵之森中心区域稍作休整，一位名为普奥娜的精灵女子前来接待你们，她身旁跟着一位充满活力的精灵骑士},"You and your squad were guided to a rest area in the heart of the Elvenwood. An Elven woman named Puona came to receive you, accompanied by a lively Elven knight."
2511,50,12,57,57,{欢迎来到精灵之森的中心区域，我是普奥娜，负责安排各位在此处的起居。},"""Welcome to the heart of the Elvenwood. I am Puona, responsible for arranging your accommodations here."""
2512,50,12,32,32,{我是克图格亚，森林护卫队的骑士！接下来由我带领各位参观这片圣地！},"""And I am Cthugha, a knight of the Forest Guard! I will be your guide through this sacred land!"""
2513,50,12,-1,-1,{感谢二位的盛情。这里的景象令人惊叹，精灵与兽人竟能如此和谐地共处。},"""Thank you both for your warm welcome. The sight here is breathtaking. Elves and Orcs coexist in such harmony."""
2514,50,12,57,57,{是的，近年来我们逐步开放森林的居住权，许多兽人同胞选择在此定居，大家相处得颇为融洽。},"""Yes. In recent years, we have gradually opened the forest's residency rights. Many of our Orc brethren have chosen to settle here. Everyone gets along quite well."""
2515,50,12,32,32,{请看那边！那棵参天巨木便是我们的世界树，是森林的生命之源。它周围环绕的是混合林带与魔法林地。},"""Look over there! That towering giant tree is our World Tree, the source of the forest's life. Surrounding it are the mixed woodland and magical groves."""
2516,50,12,-1,-1,{我注意到许多精灵与兽人都在忙碌，这片森林充满了生机与繁荣的气息。},"""I notice many Elves and Orcs are busy. This forest is full of vitality and prosperity."""
2517,50,12,32,32,{没错！我们精灵一族天性热爱和平，但与兽人同胞通力合作之后，森林的防御与生机都变得更加强大了！},"""Exactly! We Elves have a nature-loving and peace-loving spirit. But after working together with our Orc brethren, the forest's defenses and vitality have grown even stronger!"""
2518,50,12,57,57,{克图格亚，注意你的仪态，不要过于激动。城主，请您放心，此地十分安全。},"""Cthugha, mind your decorum. Don't get too excited. Lord, please rest assured. This place is very safe."""
2519,50,12,32,32,{哦，抱歉。我有些过于兴奋了。请随我来，我为各位介绍几处值得一看的景致。},"""Oh, apologies. I got a bit too excited. Please follow me. I'll show you some sights worth seeing."""
2520,50,12,-1,-1,{我很乐意了解。久闻精灵之森蕴藏着古老的魔法。},"""I would be delighted to learn more. I've long heard the Elvenwood holds ancient magic."""
2521,50,12,32,32,{的确如此！例如那片光影泉，能在月夜下倒映出奇异的光芒。不过有一次我误将其光芒当作了黑暗生物的气息，差点就发动了净化术式！},"""Indeed! For example, that Lightshadow Spring over there can reflect strange lights on moonlit nights. Though once, I mistook its glow for the aura of a dark creature and nearly activated a purification spell!"""
2522,50,12,57,57,{克图格亚，那是一次小小的误会，不必再次提及了。城主，请您见谅，她只是责任心格外强烈。},"""Cthugha, that was a minor misunderstanding. No need to bring it up again. Lord, please excuse her. She just has an exceptionally strong sense of duty."""
2523,50,12,-1,-1,{我能理解。在我的城邦中，也不乏如此热心尽责的伙伴。},"""I understand. In my city-state, there are also many equally enthusiastic and responsible companions."""
2524,50,12,32,32,{真的吗？那太好了！我相信守护森林是生活在此的每一位成员的责任。},"""Really? That's wonderful! I believe protecting the forest is the responsibility of every member living here."""
2525,50,12,57,57,{克图格亚，不如带城主去参观一下精灵集市吧。},"""Cthugha, why not take the Lord to visit the Elven marketplace?"""
2526,50,12,32,32,{好主意！集市上有很多兽人同胞出售他们亲手制作的工艺品，非常精美。},"""Excellent idea! At the marketplace, many of our Orc brethren sell exquisite handmade crafts."""
2527,50,12,-1,-1,{兽人族群也在此地安居？这真是令人欣慰的景象。},"""The Orc communities have settled here too? That is truly a heartwarming sight."""
2528,50,12,32,32,{是的！他们非常擅长培育植物，就像贝缇缇娜那样，她可是照看花草的能手。},"""Yes! They are very skilled at cultivating plants. Like Bettina, for instance—she's a master at caring for flowers and herbs."""
2529,50,12,57,57,{贝缇缇娜虽为兽人，但性情十分温柔，极其爱护草木。},"""Although Bettina is an Orc, her nature is very gentle, and she cares deeply for plants."""
2530,50,12,-1,-1,{我似乎听说过她的名字。或许眼前遇到的草木枯萎问题，也能得到她的帮助。},"""I believe I've heard her name before. Perhaps she could also help with the current issue of flora withering."""
2531,50,12,32,32,{对！贝缇缇娜肯定能帮上忙！……不过在那之前，请允许我再次确认各位周围绝对安全。},"""Right! Bettina would definitely be able to help! ...But before that, please allow me to confirm once more that your surroundings are absolutely safe."""
2532,50,12,57,57,{克图格亚，城主是我们的贵客，并非需要盘查的对象。},"""Cthugha, the Lord is our honored guest, not someone to be interrogated."""
2533,50,12,32,32,{哦，您说得对。这只是我的职业习惯，总是忍不住提高警惕。上次我就误判了黑棺事件，差点伤及无辜的影精灵同胞。自那以后，我还特意去进修了种族识别课程。},"""Oh, you're right. It's just my professional habit—I can't help but stay alert. Last time, I misjudged the Black Coffin incident and nearly harmed innocent Shadow Elves. Since then, I've even taken specialized courses in racial identification."""
2534,50,12,-1,-1,{黑棺事件？},"""The Black Coffin incident?"""
2535,50,12,32,32,{是的，当时我将一位影精灵误认成了吸血鬼，闹出了不小的乱子。这教训让我明白，审慎观察比盲目出手更重要。},"""Yes. At the time, I mistook a Shadow Elf for a vampire, causing quite a commotion. That lesson taught me that careful observation is more important than rash action."""
2536,50,12,57,57,{那已是过往之事了。城主，请看那边，一些精灵正在林间空地上练习魔法。},"""That is all in the past. Lord, look over there. Some Elves are practicing magic in the forest clearing."""
2537,50,12,-1,-1,{他们的施法如此娴熟优雅。我们城邦亦有法师，但其技艺远不及精灵魔法的古老精深。},"""Their spellcasting is so skilled and graceful. Our city-state has mages too, but their arts are far from the ancient depth of Elven magic."""
2538,50,12,32,32,{精灵魔法源于自然！例如吉蒙里能操控大地之力，而薇薇安则精于月光下的潜行。},"""Elven magic comes from nature! For example, Gremory can control earth power, and Vivian excels at stealth under moonlight."""
2539,50,12,57,57,{克图格亚，你的介绍很详尽，但别忘了提及阿斯莫德。},"""Cthugha, your introduction is detailed, but don't forget to mention Asmodeus."""
2540,50,12,32,32,{阿斯莫德的光影魔法确实高超！而且她性情温和，不像我这样总是冒冒失失的。},"""Asmodeus's light-shadow magic is truly masterful! And she has a gentle temperament, unlike me, always a bit clumsy."""
2541,50,12,-1,-1,{你们几位的大名我早有耳闻。期待能有机会与她们会面。},"""I have long heard of your esteemed names. I look forward to meeting them."""
2542,50,12,32,32,{她们目前正执行护卫队的任务。但在接下来的集会上，您应该能见到她们。},"""They are currently on patrol duty. But you should be able to see them at the upcoming assembly."""
2543,50,12,57,57,{城主，为各位准备的休息处已经安排妥当。诸位可以稍事休整。},"""Lord, the resting quarters prepared for you are all arranged. You may take some time to rest."""
2544,50,12,-1,-1,{非常感谢。但我更想趁此机会多领略一下森林的奇景。},"""Thank you very much. But I'd rather take this chance to appreciate more of the forest's wonders."""
2545,50,12,32,32,{那请允许我带领您沿巡逻路线参观一番！不过请稍等，我需要先探查一下周边环境。},"""Then please allow me to guide you along a patrol route! But please wait a moment. I need to first survey the surrounding environment."""
2546,50,12,0,0,{克图格亚神情专注地环视四周，仔细感知着空气中的魔力流动},"Cthugha focused intently, scanning the surroundings, carefully sensing the flow of magic in the air."
2547,50,12,32,32,{确认安全！没有异常气息。好的，我们可以出发了。},"""Area secure! No abnormal auras. Good, we can proceed."""
2548,50,12,57,57,{克图格亚，务必谨慎行事，切勿再发生误判。},"""Cthugha, proceed with caution. Ensure there are no misjudgments again."""
2549,50,12,32,32,{请您放心，我现在一定会先仔细观察再行动的。},"""Please rest assured. I will definitely observe carefully before acting now."""
2550,50,12,-1,-1,{你们之间的情谊令人羡慕。},"""The bond between you all is admirable."""
2551,50,12,57,57,{精灵一族向来亲如家人。如今兽人同胞们也很好地融入了我们。},"""Elves have always been as close as family. Now our Orc brethren have also integrated well with us."""
2552,50,12,32,32,{说到这个，城主，听闻您的城邦实现了三族和谐共处，请问是如何做到的呢？},"""Speaking of which, Lord, I've heard your city-state has achieved harmony among three races. How did you manage that?"""
2553,50,12,1,1,{依靠持续的对话与相互合作，正如你们在这里所做的一样。},"""Through continuous dialogue and mutual cooperation, much like what you are doing here."""
2554,50,12,32,32,{这太了不起了！我真希望整个大陆都能如此和平。但总有一些黑暗势力在暗中破坏。},"""That is remarkable! I wish the entire continent could be so peaceful. But there are always dark forces working to undermine it."""
2555,50,12,57,57,{正因如此，我们才需要时刻保持警惕。城主，近日出现的草木枯萎现象，或许正是某种黑暗力量的征兆。},"""That is precisely why we must remain vigilant at all times. Lord, the recent flora withering might be a sign of some dark power."""
2556,50,12,-1,-1,{我亦有同感。担忧这与古代战争中那股毁灭性的力量复苏有关。},"""I share your concern. I fear it may be related to the resurgence of that destructive force from the ancient wars."""
2557,50,12,32,32,{古代战争？我在圣殿的典籍中读到过！可惜具体的细节我已经记不太清了。},"""Ancient wars? I read about them in the Temple's archives! Unfortunately, I can't recall the specific details now."""
2558,50,12,57,57,{克图格亚，话题有些偏离了。城主，长老会的召见即将开始，请您做好准备},"""Cthugha, the topic has strayed. Lord, the Elder Council's summons is about to begin. Please prepare yourself."""
2559,50,12,-1,-1,{我已准备就绪。再次感谢二位的引导与介绍。},"""I am ready. Thank you both once again for your guidance and introduction."""
2560,50,12,32,32,{这是我的荣幸！保护客人本就是我的职责所在。},"""It is my honor! Protecting guests is my duty."""
2561,50,12,57,57,{时间差不多了，我们该动身了。},"""The time is almost upon us. We should set off."""
2562,50,12,32,32,{是！我将继续履行护卫职责。},"""Yes! I will continue to fulfill my guard duties."""
2563,50,12,-1,-1,{精灵之森的所见所闻，确实令我印象深刻。},"""The sights and sounds of the Elvenwood have truly left a deep impression on me."""
2564,50,12,57,57,{祝愿您的此次访问一切顺利。},"""I wish your visit every success."""
2565,50,12,32,32,{若有任何危险迹象，我定会第一时间保护大家！},"""If there are any signs of danger, I will be the first to protect everyone!"""
2566,50,12,57,57,{克图格亚，保持冷静。城主是我们的朋友。},"""Cthugha, stay calm. The Lord is our friend."""
2567,50,12,32,32,{哦，您说得对。我好像又过于投入了。万分抱歉。},"""Oh, you're right. I seem to have gotten overly involved again. My deepest apologies."""
2568,50,12,-1,-1,{无需道歉，你的这份热忱十分可贵。我的城邦正需要这样的精神。},"""No need to apologize. Your passion is truly valuable. My city-state needs such spirit."""
2569,50,12,32,32,{谢谢您的理解！我相信我们齐心协力，定能解决草木枯萎的危机。},"""Thank you for understanding! I believe if we work together, we can definitely solve the flora withering crisis."""
2570,50,12,57,57,{我们到了，前方便是集会厅的入口。我们将在此与各位别过。},"""We have arrived. The entrance to the assembly hall is just ahead. We will bid you farewell here."""
2571,50,12,-1,-1,{非常感谢你们，普奥娜，克图格亚。},"""Thank you both very much, Puona, Cthugha."""
2572,50,12,32,32,{随时欢迎您来找我！我很喜欢结交新朋友！},"""You are welcome to find me anytime! I love making new friends!"""
2573,50,12,57,57,{再会，城主。愿自然之力护佑您前行。},"""Farewell, Lord. May the power of nature guard your path."""
2574,50,12,0,0,{普奥娜与克图格亚向你行礼作别，你转身，带着新的见闻与思考，走向那扇通往精灵长老会的巨门},"Puona and Cthugha bowed in farewell. You turned and, carrying new observations and reflections, walked toward the massive door leading to the Elven Elder Council."
2575,51,12,0,0,{城主和精灵众人集会，包括费伊、安琪、贝缇娜等，商讨草木枯萎问题。},"The Lord met with various Elves, including Faye, Angie, Bettina, and others, to discuss the flora withering issue."
2576,51,12,-1,-1,{感谢各位会见我们。关于草木枯萎，我认为可能是古代黑暗力量的复苏，类似于帕特拉先前提到的可能性。},"""Thank you all for meeting with us. Regarding the flora withering, I suspect it may be the resurgence of an ancient dark power, similar to the possibility Patra mentioned earlier."""
2577,51,12,115,115,{嗯，这个想法有道理。我在图书馆的古老记载中看到过类似现象。},"""Hmm, that idea has merit. I've seen similar phenomena recorded in the ancient texts of the library."""
2578,51,12,33,33,{是的！我也记得一些魔法实验提到过，当黑暗侵蚀时，植物会首先枯萎。},"""Yes! I also recall some magic experiments mentioning that plants wither first when darkness encroaches."""
2579,51,12,104,104,{哦，请一定要找到解决办法。我每天照顾植物，看到它们枯萎，我的心都碎了。},"""Oh, we must find a solution. I care for plants every day. Seeing them wither breaks my heart."""
2580,51,12,115,115,{安琪，去把相关典籍拿来。我们需要仔细研究。},"""Angie, go fetch the relevant texts. We need to study them carefully."""
2581,51,12,33,33,{好的，费伊老师。我马上就去。},"""Yes, Teacher Faye. I'll go right away."""
2582,51,12,0,0,{安琪快步离开会议室，前往图书馆。},Angie quickly left the meeting room for the library.
2583,51,12,-1,-1,{帕特拉是位博学的学者，她推测黑暗力量可能通过地脉传播。},"""Patra is a knowledgeable scholar. She speculates the dark power might spread through leylines."""
2584,51,12,115,115,{地脉？吉蒙里能感知地脉，但最近地脉有异常吗？},"""Leylines? Gremory can sense leylines. But have there been anomalies recently?"""
2585,51,12,104,104,{我照顾的植物中，有些根部发黑，像是被腐蚀了。这让我非常担心。},"""Among the plants I care for, some have blackened roots, as if corroded. It worries me greatly."""
2586,51,12,0,0,{安琪带着几本厚重的书籍返回。},Angie returned with several heavy books.
2587,51,12,33,33,{费伊老师，我找到了！这本《古代黑暗侵蚀录》记载了类似情况。},"""Teacher Faye, I found them! This 'Record of Ancient Dark Corruption' documents similar situations."""
2588,51,12,115,115,{让我看看。这里说，黑暗力量能扭曲自然，导致草木枯萎。},"""Let me see. It says here dark power can distort nature, causing plants to wither."""
2589,51,12,-1,-1,{对！我们城邦的迹象也类似：植物快速凋零，土壤失去活力。我还注意到，枯萎区域有微弱的魔法波动。},"""Right! The signs in our city-state are similar: plants rapidly wither, soil loses vitality. I've also noticed faint magical fluctuations in the withered areas."""
2590,51,12,104,104,{太可怕了。我们必须阻止它蔓延到森林。如果森林受损，整个生态都会失衡。},"""How terrible. We must stop it from spreading to the forest. If the forest is harmed, the entire ecosystem will be thrown off balance."""
2591,51,12,115,115,{精灵之森有古代石阵，上次事件后我们加强了监控。但这次可能不同，黑暗力量更隐蔽。},"""The Elvenwood has ancient stone circles. We strengthened monitoring after the last incident. But this time might be different. The dark power could be more concealed."""
2592,51,12,33,33,{费伊老师，我们可以用星辰魔法检测地脉异常。今晚是满月，魔法效果会更强。},"""Teacher Faye, we could use stellar magic to detect leyline anomalies. Tonight is a full moon. The magical effects will be stronger."""
2593,51,12,115,115,{好主意。安琪，你协助我布置魔法阵。},"""Good idea. Angie, assist me in setting up the magic circle."""
2594,51,12,104,104,{我能做什么？我想帮忙保护植物。我可以提供植物样本和生长记录。},"""What can I do? I want to help protect the plants. I can provide plant samples and growth records."""
2595,51,12,-1,-1,{贝缇娜，你的植物知识可能关键。收集健康和不健康的样本如何？这能帮助我们对比分析。},"""Bettina, your botanical knowledge could be key. How about collecting healthy and unhealthy samples? This could help us compare and analyze."""
2596,51,12,104,104,{当然！我还可以记录枯萎的速度和模式。},"""Of course! I can also record the speed and pattern of the withering."""
2597,51,12,115,115,{嗯，结合样本和记载，我们能更准确判断。安琪，去准备魔法材料。},"""Mhm. Combining samples with records will allow more accurate judgment. Angie, go prepare the magical materials."""
2598,51,12,33,33,{城主，你们城邦有类似记载吗？帕特拉还提供了其他线索吗？},"""Lord, does your city-state have similar records? Has Patra provided any other clues?"""
2599,51,12,-1,-1,{我们的图书馆不如精灵族丰富，但帕特拉回忆了一些片段。她提到古代战争时，黑暗力量曾通过地脉蔓延。},"""Our library is not as rich as the Elves', but Patra recalled some fragments. She mentioned that during the ancient wars, dark power once spread through leylines."""
2600,51,12,115,115,{帕特拉？她是人类学者吗？我听说过她。如果她能来精灵之森，或许能提供更多帮助。},"""Patra? Is she a human scholar? I've heard of her. If she could come to the Elvenwood, she might provide more assistance."""
2601,51,12,107,107,{希望她安好。植物枯萎让我想起蒂尔的事件，那时黑暗也曾侵蚀过森林。},"""I hope she is well. The plant withering reminds me of the incident with Thiel, when darkness once corroded the forest."""
2602,51,12,33,33,{蒂尔？那个被黑暗侵蚀的精灵？但后来我们和解了。这证明黑暗与光明可以共存。},"""Thiel? The Elf who was corrupted by darkness? But we reconciled later. It proves darkness and light can coexist."""
2603,51,12,115,115,{贝缇娜，你的经验宝贵。温柔力量有时比武力有效。我们需要谨慎处理。},"""Bettina, your experience is valuable. Gentle power is sometimes more effective than force. We need to handle this carefully."""
2604,51,12,-1,-1,{我同意。我们城邦通过合作解决过冲突。或许可以联合其他种族一起调查。},"""I agree. Our city-state has resolved conflicts through cooperation. Perhaps we could unite other races in the investigation."""
2605,51,12,33,33,{费伊老师，魔法阵准备好了。今晚就可以观测星辰。我可以邀请瑞亚吗？她擅长星辰魔法。},"""Teacher Faye, the magic circle is prepared. We can observe the stars tonight. May I invite Rhea? She excels at stellar magic."""
2606,51,12,15,15,{可以。但专注任务，别分心。城主，请留下协助我们。},"""You may. But stay focused on the task. Don't get distracted. Lord, please stay and assist us."""
2607,51,12,-1,-1,{荣幸之至。我们需要尽快行动，枯萎范围在扩大。},"""It would be my honor. We need to act quickly. The withering range is expanding."""
2608,51,12,104,104,{我会去温室收集样本。安琪，需要我带些魔法植物吗？比如月光藤蔓。},"""I will go to the greenhouse to collect samples. Angie, do you need me to bring some magical plants? Like Moonlight Vines."""
2609,51,12,33,33,{要！特别是月光藤蔓，它们对黑暗敏感。这能增强魔法阵的灵敏度。},Yes! Especially Moonlight Vines. They are sensitive to darkness. It can enhance the magic circle's sensitivity.
2610,51,12,115,115,{安琪，别太兴奋。魔法实验要谨慎，避免意外。},"Angie, don't get too excited. Magical experiments require caution to avoid accidents."
2611,51,12,33,33,{我知道，老师。我会小心的。},"I know, Teacher. I'll be careful."
2612,51,12,104,104,{我这就去准备。城主，感谢你带来警告。你的及时行动可能拯救森林。},"I'll go prepare them now. Lord, thank you for bringing the warning. Your timely action might save the forest."
2613,51,12,-1,-1,{这是应该的。大陆的和平需要我们共同维护。我建议我们也调查枯萎区域的土壤样本。},It's the right thing to do. The continent's peace requires our joint maintenance. I also suggest we investigate soil samples from the withered areas.
2614,51,12,115,115,{集会结束后，我们去图书馆详细研究。安琪，带城主看看魔法阵。},"After the assembly, let's study in detail at the library. Angie, show the Lord the magic circle."
2615,51,12,3,3,{城主，跟我来，我带你看看布置。魔法阵在庭院中央。},"Lord, follow me. I'll show you the setup. The magic circle is in the center of the courtyard."
2616,51,12,-1,-1,{好的。费伊，感谢你的指导。贝缇娜，期待你的样本。},"Alright. Faye, thank you for your guidance. Bettina, I look forward to your samples."
2617,51,12,104,104,{再见各位。我很快回来。愿植物保佑我们。},"Goodbye, everyone. I'll be back soon. May the plants bless us."
2618,51,12,115,115,{行动吧。时间不等人。我们必须在天亮前完成初步分析。},Take action. Time waits for no one. We must complete the preliminary analysis before dawn.
2619,51,12,0,0,{贝缇娜离开会议室，安琪带你前往庭院。费伊整理书籍，准备前往图书馆。},Bettina left the meeting room. Angie took you to the courtyard. Faye organized the books and prepared to head to the library.
2620,52,8,-1,0,{你和小队抵达枯萎的森林区域，四周植物凋零，地面覆盖着诡异的藤蔓，空气中弥漫着衰败的气息。},"You and the squad arrived at the blighted forest area. The surrounding plants were withered, the ground covered in eerie vines, and the air was filled with an aura of decay."
2621,52,8,-1,-1,{这里的枯萎程度比想象的更严重，生命能量几乎被抽干。},"""The level of blight here is worse than imagined. The life energy is almost completely drained."""
2622,52,8,-1_108,108,{谁在那里？不要靠近那些藤蔓！},"""Who goes there? Do not approach those vines!"""
2623,52,8,-1_108,-1,{我们是来调查的旅人，你是？},"""We are travelers here to investigate. And you are?"""
2624,52,8,-1_108,108,{我是多莉，这片森林的守护者。你们身上有陌生的气息。},"""I am Dolly, guardian of this forest. You carry an unfamiliar aura."""
2625,52,8,-1_108,-1,{我是城主，负责调查魔物侵染事件。这些藤蔓是魔物吗？},"""I am the Lord, investigating the monster corruption incident. Are these vines monsters?"""
2626,52,8,-1_108,108,{魔物？不，它们更像是某种工具，被刻意培育出来的。},"""Monsters? No. They are more like... tools, deliberately cultivated."""
2627,52,8,-1_108,-1,{工具？你能确定吗？},"""Tools? Can you be sure?"""
2628,52,8,-1_108,108,{我和植物交流多年，从未见过自然形成的魔物会如此精准地汲取生命。},"""I have communicated with plants for many years. I have never seen naturally formed monsters that drain life with such precision."""
2629,52,8,-1_108,-1,{但藤蔓的攻击性很强，我们之前遭遇过袭击。},"""But the vines are highly aggressive. We were attacked by them before."""
2630,52,8,-1_108,108,{那是因为它们被操控了，就像提线木偶一样。},"""That's because they are being controlled, like puppets on strings."""
2631,52,8,-1_108,-1,{操控？谁会做这种事？},"""Controlled? Who would do such a thing?"""
2632,52,8,-1_108,108,{我不知道，但藤蔓的根源带有一种不自然的魔法波动。},"""I don't know. But the root of the vines carries an unnatural magical fluctuation."""
2633,52,8,-1_108,-1,{你能带我们去看根源吗？},"""Can you take us to the root?"""
2634,52,8,-1_108,108,{可以，但请小心，藤蔓会主动防御入侵者。},"""I can, but please be careful. The vines actively defend against intruders."""
2635,52,8,-1_108,-1,{多谢你的帮助。我们之前以为这是魔物潮的一部分。},"""Thank you for your help. We previously thought this was part of a monster tide."""
2636,52,8,-1_108,108,{魔物潮是混乱的，而这些藤蔓有秩序，就像军队。},"""Monster tides are chaotic. These vines have order, like an army."""
2637,52,8,-1_108,-1,{军队？这听起来更危险了。},"""An army? That sounds even more dangerous."""
2638,52,8,-1_108,108,{是的，它们的目标似乎是彻底吸干这片土地的生命力。},"""Yes. Their goal seems to be to completely drain the life force of this land."""
2639,52,8,-1_108,-1,{我们必须阻止它，否则整个森林都会遭殃。},"""We must stop it, or the entire forest will be devastated."""
