Simplified_Text,Traditional_Text,English_Text,Japanese_Text,Korean_Text
炼金术士的日记,煉金術士的日記,From the alchemist's diary,錬金術師の日記,연금술사의 일기
小镇的传言,小鎮的傳言,From rumors in the town,町の噂,마을의 소문
克罗洛丝在哪里找到了关于妮娅家族和小镇历史的古籍？,克羅洛絲在哪裡找到了關於妮婭家族和小鎮歷史的古籍？,Where did Crolos find the ancient texts about Niya's family and the town's history?,クロロスはニヤの家族と町の歴史に関する古籍をどこで見つけましたか？,크로노스는 니아의 가족과 마을 역사에 관한 고대 기록을 어디에서 찾았나요?
小镇的教堂,小鎮的教堂,The town's church,町の教会,마을의 교회
墓园的地下室,墓園的地下室,The cemetery's basement,墓園の地下室,묘지의 지하실
小镇的档案室,小鎮的檔案室,The town's archives,町の文書庫,마을의 기록 보관소
妮娅的家中,妮婭的家中,Niya's home,ニヤの家,니아의 집
克罗洛丝告诉妮娅，要解除诅咒必须完成什么仪式？,克羅洛絲告訴妮婭，要解除詛咒必須完成什麼儀式？,What did Crolos tell Niya must be completed to lift the curse?,クロロスはニヤに、呪いを解くためにはどの儀式を完了しなければならないと言いましたか？,크로노스는 니아에게 저주를 풀기 위해 어떤 의식을 완수해야 한다고 말했나요?
愈合被分割的灵魂,癒合被分割的靈魂,Mend the divided soul,分割された魂を癒す,분할된 영혼을 치유하는 것
重新分割灵魂,重新分割靈魂,Split the soul again,魂を再び分割する,영혼을 다시 분할하는 것
杀死所有滞留的精魂,殺死所有滯留的精魂,Kill all lingering spirits,留まる全ての精霊を殺す,머무르는 모든 정령을 죽이는 것
让妮娅彻底消失,讓妮婭徹底消失,Make Niya disappear completely,ニヤを完全に消し去る,니아를 완전히 소멸시키는 것
王国派来的特殊部队想要对妮娅做什么？,王國派來的特殊部隊想要對妮婭做什麼？,What did the special forces sent by the kingdom want to do with Niya?,王国から派遣された特殊部隊はニヤをどうしようとしましたか？,왕국에서 파견된 특수 부대는 니아를 어떻게 하려 했나요?
保护她,保護她,Protect her,守る,보호하려 했다
消灭她,消滅她,Eliminate her,抹消する,말살하려 했다
研究她,研究她,Study her,研究する,연구하려 했다
回收力量,回收力量,Retrieve her power,力を回収する,힘을 회수하려 했다
仪式成功后，妮娅的身体发生了什么变化？,儀式成功後，妮婭的身體發生了什麼變化？,What happened to Niya's body after the ritual was successfully completed?,儀式が成功した後、ニヤの体はどうなりましたか？,"의식이 성공적으로 끝난 후, 니아의 몸은 어떻게 되었나요?"
普通人,變成了普通人,She became an ordinary person,普通の人になった,평범한 사람이 되었다
她消失了,她消失了,She disappeared,消えた,그녀는 사라졌다
她永远留在了小镇,她永遠留在了小鎮,She remained in the town forever,永遠に町に留まった,그녀는 영원히 마을에 남았다
成为了守护者,成為了守護者,She became a guardian,守護者になった,수호자가 되었다
在士兵包围她们时，妮娅第一次主动唤醒猎杀人格是为了什么？,在士兵包圍她們時，妮婭第一次主動喚醒獵殺人格是為了什麼？,"When the soldiers surrounded them, why did Niya actively awaken her huntress personality for the first time?",兵士たちが彼女たちを包囲した時、ニヤが初めて自発的に狩人の人格を目覚めさせたのは何のためでしたか？,"병사들이 그들을 포위했을 때, 니아가 처음으로 적극적으로 사냥꾼 인격을 깨운 이유는 무엇인가요?"
毁灭小镇,毀滅小鎮,To destroy the town,町を破壊するため,마을을 파괴하기 위해
守护克罗洛丝,守護克羅洛絲,To protect Crolos,クロロスを守るため,크로노스를 지키기 위해
报复王国,報復王國,To take revenge on the kingdom,王国に復讐するため,왕국에 복수하기 위해
终结生命,終結生命,To end lives,命を終わらせるため,생명을 끝내기 위해
在最后的仪式前，克罗洛丝将什么东西塞进了妮娅手中？,在最後的儀式前，克羅洛絲將什麼東西塞進了妮婭手中？,"Before the final ritual, what did Crolos press into Niya's hand?",最後の儀式の前に、クロロスは何をニヤの手に押し込みましたか？,"마지막 의식 전에, 크로노스는 니아의 손에 무엇을 쥐어주었나요?"
一把钥匙,一把鑰匙,A key,鍵,열쇠
一封遗书,一封遺書,A farewell letter,遺書,유서
一本小册子,一本小冊子,A booklet,小冊子,소책자
遗物,一件遺物,A keepsake,遺品,유품
妮娅在墓园中央完成仪式时，最终原谅了谁？,妮婭在墓園中央完成儀式時，最終原諒了誰？,Who did Niya ultimately forgive when she completed the ritual in the center of the cemetery?,ニヤが墓園の中央で儀式を完了した時、最終的に誰を許しましたか？,"니아가 묘지 한가운데서 의식을 완수했을 때, 그녀는 결국 누구를 용서했나요?"
故事最后，在妮娅的墓碑下常年盛开着一种什么花？,故事最後，在妮婭的墓碑下常年盛開著一種什麼花？,"At the end of the story, what kind of flower blooms perennially beneath the headstone marked ""Niya""?",物語の最後に、「ニヤ」と刻まれた墓石の下で、一年中咲いている花は何ですか？,"이야기의 마지막에, '니아'라고 새겨진 묘비 아래에서常年 피는 꽃은 무엇인가요?"
白色小花,白色小花,Small white flowers,白い小花,하얀 작은 꽃
红玫瑰,紅玫瑰,Red roses,赤いバラ,붉은 장미
菊花,菊花,Chrysanthemums,菊,국화
薰衣草,薰衣草,Lavender,ラベンダー,라벤더
伊莎贝尔所属阵营是什么？,伊莎貝爾所屬陣營是什麼？,What faction does Isabelle belong to?,イザベルが所属する陣営はどこですか？,이사벨이 속한 진영은 어디인가요?
旧王国,舊王國,Old Kingdom,旧王国,옛 왕국
曙光骑士团,曙光騎士團,Dawn Knight Order,暁光騎士団,새벽 기사단
伯爵家,伯爵家,Earl's household,伯爵家,백작가
伊莎贝尔最初加入曙光骑士团的身份是什么？,伊莎貝爾最初加入曙光騎士團的身份是什麼？,What was Isabelle's initial identity when she joined the Dawn Knight Order?,イザベルが最初に暁光騎士団に入団した時の身分は何ですか？,이사벨이 새벽 기사단에 처음 가입했을 때의 신분은 무엇인가요?
战士,戰士,Warrior,戦士,전사
治愈魔法师,治癒魔法師,Healing Mage,治癒魔法師,치유 마법사
指挥官,指揮官,Commander,指揮官,지휘관
间谍,間諜,Spy,スパイ,스파이
伊莎贝尔对阿古丽娅的第一印象是什么？,伊莎貝爾對阿古麗亞的第一印象是什麼？,What was Isabelle's first impression of Aguria?,イザベルがアグリアに抱いた第一印象は何ですか？,이사벨이 아구리아에게 느낀 첫인상은 무엇인가요?
冷漠,冷漠,Indifferent,冷淡,냉담함
如同太阳般耀眼,如同太陽般耀眼,Radiant like the sun,太陽のように輝いている,태양처럼 눈부심
虚弱,虛弱,Weak,弱々しい,약함
可怕,可怕,Fearsome,恐ろしい,무서움
伊莎贝尔获得了什么武器？,伊莎貝爾獲得了什麼武器？,What weapon did Isabelle obtain?,イザベルはどのような武器を手に入れましたか？,이사벨은 어떤 무기를 얻었나요?
魔法杖,魔法杖,Magic staff,魔法杖,마법 지팡이
匕首,匕首,Dagger,短剣,단검
断裂的精灵长剑,斷裂的精靈長劍,Broken elven longsword,折れた精霊の長劍,부러진 엘프 장검
弓箭,弓箭,Bow and arrow,弓矢,활과 화살
伊莎贝尔如何暗示对阿古丽娅的情感？,伊莎貝爾如何暗示對阿古麗亞的情感？,How did Isabelle hint at her feelings for Aguria?,イザベルはどのようにアグリアへの感情を暗示しましたか？,이사벨은 어떻게 아구리아에 대한 감정을 암시했나요?
写情书,寫情書,Writing love letters,ラブレターを書く,연애 편지를 쓰기
准备伤药和斟酒,準備傷藥和斟酒,Preparing healing salves and pouring wine,傷薬を用意し酒を注ぐ,치료제를 준비하고 술을 따르기
直接表白,直接表白,Direct confession,直接告白する,직접 고백하기
送礼物,送禮物,Giving gifts,プレゼントを贈る,선물하기
在讨伐赤达鲁的战斗中，伊莎贝尔做了什么？,在討伐赤達魯的戰鬥中，伊莎貝爾做了什麼？,What did Isabelle do during the battle against Chidaru?,チダル討伐の戦いで、イザベルは何をしましたか？,치다루 토벌 전투에서 이사벨은 무엇을 했나요?
逃离战场,逃離戰場,Fled the battlefield,戦場から逃走した,전장에서 도망쳤다
使用精灵剑保护阿古丽娅,使用精靈劍保護阿古麗亞,Used the elven sword to protect Aguria,精霊劍を使ってアグリアを守った,엘프 검을 사용해 아구리아를 지켰다
攻击城主,攻擊城主,Attacked the Lord,城主を攻撃した,성주를 공격했다
治愈所有人,治癒所有人,Healed everyone,全員を治癒した,모두를 치료했다
伊莎贝尔失控时，谁唤醒了她？,伊莎貝爾失控時，誰喚醒了她？,Who woke Isabelle up when she lost control?,イザベルが制御を失った時、誰が彼女を呼び覚ましましたか？,"이사벨이 통제력을 잃었을 때, 누가 그녀를 깨웠나요?"
城主,城主,The Lord,城主,성주
其他骑士,其他騎士,Other knights,他の騎士,다른 기사들
伊莎贝尔失控后，被关在哪里？,伊莎貝爾失控後，被關在哪裡？,Where was Isabelle confined after losing control?,イザベルは制御を失った後、どこに監禁されましたか？,"이사벨이 통제력을 잃은 후, 어디에 감금되었나요?"
监狱,監獄,Prison,刑務所,감옥
禁闭室,禁閉室,Confinement chamber,禁閉室,격리실
医院,醫院,Hospital,病院,병원
阿古丽娅对伊莎贝尔的失控反应如何？,阿古麗亞對伊莎貝爾的失控反應如何？,How did Aguria react to Isabelle's loss of control?,アグリアはイザベルの制御不能にどう反応しましたか？,아구리아는 이사벨의 통제 상실에 어떻게 반응했나요?
愤怒,憤怒,Anger,怒り,분노
感谢和原谅,感謝和原諒,Gratitude and forgiveness,感謝と許し,감사와 용서
忽视,忽視,Ignoring,無視,무시
惩罚,懲罰,Punishment,罰,처벌
伊莎贝尔最终学会了什么？,伊莎貝爾最終學會了什麼？,What did Isabelle ultimately learn?,イザベルは最終的に何を学びましたか？,이사벨은 결국 무엇을 배웠나요?
放弃情感,放棄情感,To give up her feelings,感情を捨てること,감정을 포기하기
控制力量和情感,控制力量和情感,To control her power and emotions,力と感情を制御すること,힘과 감정을 통제하기
离开骑士团,離開騎士團,To leave the knight order,騎士団を離れること,기사단을 떠나기
使用更强大的魔法,使用更強大的魔法,To use more powerful magic,より強力な魔法を使うこと,더 강력한 마법 사용하기
伊莎贝尔的精灵剑是什么状态？,伊莎貝爾的精靈劍是什麼狀態？,What was the condition of Isabelle's elven sword?,イザベルの精霊劍はどのような状態ですか？,이사벨의 엘프 검은 어떤 상태인가요?
完整,完整,Intact,完全,완전함
断裂,斷裂,Broken,折れた,부러짐
魔法强化,魔法強化,Magically enhanced,魔法強化,마법 강화됨
被摧毁,被摧毀,Destroyed,破壊された,파괴됨
伊莎贝尔为什么加入曙光骑士团？,伊莎貝爾為什麼加入曙光騎士團？,Why did Isabelle join the Dawn Knight Order?,イザベルはなぜ暁光騎士団に入団したのですか？,이사벨은 왜 새벽 기사단에 가입했나요?
被命令,被命令,Ordered to,命令されたから,명령받아서
好奇和叛逆,好奇和叛逆,Curiosity and rebellion,好奇心と反抗心から,호기심과 반항심 때문에
寻找财富,尋找財富,Seeking wealth,富を求めて,재물을 찾기 위해
逃避家庭,逃避家庭,Escaping from family,家族から逃れるため,가족을 피하기 위해
伊莎贝尔来自哪里？,伊莎貝爾來自哪裡？,Where does Isabelle come from?,イザベルはどこから来ましたか？,이사벨은 어디에서 왔나요?
平民家庭,平民家庭,Commoner family,平民の家庭,평민 가정
其他骑士团,其他騎士團,Another knight order,他の騎士団,다른 기사단
异国,異國,Foreign country,異国,이국
克罗洛丝最近总是很困是因为自己怎么了？,克羅洛絲最近總是很睏是因為自己怎麼了？,Why has Crolos been feeling very sleepy lately?,クロロスが最近いつもとても眠いのは、自分がどうなったからですか？,크로노스가 요즘 항상 매우 졸린 것은 자신이 어떻게 되었기 때문인가요?
丢失了很多记忆,遺失了很多記憶,Lost many memories,たくさんの記憶を失っている,많은 기억을 잃어버렸다
刻苦学习,刻苦學習,Studying hard,一生懸命勉強している,열심히 공부하고 있다
懒惰,懶惰,Laziness,怠けている,게으르다
生病,生病,Being sick,病気である,아프다
克罗洛丝记忆中经常出现的穿着婚纱的少女是谁？,克羅洛絲記憶中經常出現的穿著婚紗的少女是誰？,Who is the young girl in a wedding dress that often appears in Crolos's memory?,クロロスの記憶によく登場するウェディングドレスを着た少女は誰ですか？,크로노스의 기억에 자주 등장하는 웨딩드레스를 입은 소녀는 누구인가요?
克罗洛丝翻看什么发现字迹逐渐变淡？,克羅洛絲翻看什麼發現字跡逐漸變淡？,What did Crolos look through and find the handwriting gradually fading?,クロロスは何をめくって、筆跡が次第に薄くなっていることに気づきましたか？,크로노스는 무엇을 펼쳐 보며 필적이 점차 희미해지고 있음을 알았나요?
魔法书,魔法書,Magic book,魔法の本,마법 책
日记,日記,Diary,日記,일기
信件,信件,Letter,手紙,편지
地图,地圖,Map,地図,지도
谁为克罗洛丝准备了新衣？,誰為克羅洛絲準備了新衣？,Who prepared new clothes for Crolos?,誰がクロロスのために新しい服を準備しましたか？,누가 크로노스를 위해 새 옷을 준비했나요?
克罗洛丝第一次使用时间魔法回到了哪里？,克羅洛絲第一次使用時間魔法回到了哪裡？,Where did Crolos go when she used time magic for the first time?,クロロスが初めて時間魔法を使った時、どこに戻りましたか？,크로노스가 처음으로 시간 마법을 사용했을 때 어디로 돌아갔나요?
和妮娅冒险的时刻,和妮婭冒險的時刻,The time of adventuring with Niya,ニアと冒険していた時,니야와 모험하던 때
在王国做学者助理的时候,在王國做學者助理的時候,The time working as a scholar's assistant in the kingdom,王国で学者のアシスタントをしていた時,왕국에서 학자 조수로 일하던 때
自己的房间,自己的房間,Her own room,自分の部屋,자신의 방
和尤缇迦学习魔法的时刻,和尤緹迦學習魔法的時刻,The time learning magic from Utija,ウティカから魔法を習っていた時,유티카에게 마법을 배우던 때
尤缇迦从树后抓出克罗洛丝后，对她说了什么？,尤緹迦從樹後抓出克羅洛絲後，對她說了什麼？,What did Utija say to Crolos after pulling her out from behind the tree?,ウティカが木の陰からクロロスを引っ張り出した後、彼女に何と言いましたか？,"유티카가 나무 뒤에서 크로노스를 끌어낸 후, 그녀에게 무슨 말을 했나요?"
“你终于来了。”,“你終於來了。”,"""You've finally arrived.""",「やっと来たね。」,“드디어 왔구나.”
“看起来你的时间所剩不多了。”,“看起來你的時間所剩不多了。”,"""It seems your time is running out.""",「君の時間はあまり残っていないようだね。」,“너의 시간이 얼마 남지 않은 것 같구나.”
“你怎么在这里？”,“你怎麼在這裡？”,"""What are you doing here?""",「どうしてここにいるの？」,“여기에 어떻게 왔니?”
“别来无恙。”,“別來無恙。”,"""Long time no see.""",「元気だった？」,“잘 지냈니?”
克罗洛丝抱住尤缇迦时哭诉了什么？,克羅洛絲抱住尤緹迦時哭訴了什麼？,What did Crolos weep about when she hugged Utija?,クロロスがウティカを抱きしめた時、何を泣き叫びましたか？,크로노스가 유티카를 껴안았을 때 무슨 말을 울며 호소했나요?
她不想离开,她不想離開,She doesn't want to leave,彼女は去りたくない,그녀는 떠나고 싶지 않다
后悔没有早点回来,後悔沒有早點回來,Regrets not coming back sooner,もっと早く戻ってこなかったことを後悔している,더 일찍 돌아오지 않은 것을 후회한다
想念妮娅,想念妮婭,Misses Niya,ニアに会いたい,니야가 보고 싶다
害怕时间消逝,害怕時間消逝,Fears the passage of time,時間が過ぎるのが怖い,시간이 흐르는 것이 두렵다
克罗洛丝第二次回到过去是什么时候？,克羅洛絲第二次回到過去是什麼時候？,When did Crolos go back to the past for the second time?,クロロスが二度目に過去に戻ったのはいつですか？,크로노스가 두 번째로 과거로 돌아간 것은 언제인가요?
在那个夜晚克罗洛丝再次见到妮娅时，妮娅说了什么？,在那個夜晚克羅洛絲再次見到妮婭時，妮婭說了什麼？,What did Niya say when she saw Crolos again that night?,その夜、クロロスが再びニアに会った時、ニアは何と言いましたか？,"그날 밤 크로노스가 다시 니야를 만났을 때, 니야는 무슨 말을 했나요?"
“我等你很久了。”,“我等你很久了。”,"""I've been waiting for you for so long.""",「ずっと待っていたよ。」,“오래 기다렸어.”
“看，我没有忘记你哦！”,“看，我沒有忘記你哦！”,"""See, I haven't forgotten you!""",「ほら、私はあなたを忘れていないよ！」,"“봐요, 나는 당신을 잊지 않았어요!”"
“你还记得我吗？”,“你還記得我嗎？”,"""Do you still remember me?""",「まだ私のこと覚えてる？」,“아직 나를 기억하나요?”
故事最后克罗洛丝做了什么？,故事最後克羅洛絲做了什麼？,What did Crolos do at the end of the story?,物語の最後にクロロスは何をしましたか？,이야기 마지막에 크로노스는 무엇을 했나요?
继续冒险,繼續冒險,Continue adventuring,冒険を続ける,모험을 계속한다
去找妮娅,去找妮婭,Go to find Niya,ニアに会いに行く,니야를 찾아간다
去找尤缇迦,去找尤緹迦,Go to find Utija,ウティカに会いに行く,유티카를 찾아간다
回到房间，合上了日记,回到房間，合上了日記,Return to her room and close her diary,自分の部屋に戻り、日記を閉じた,방으로 돌아와 일기를 덮는다
妮克丝对救助他人感到怎样？,妮克絲對救助他人感到怎樣？,What did Nyx feel about helping others?,ニクスは人を助けることについてどう感じたか？,닉스는 사람을 돕는 것에 대해 어떻게 느꼈는가？
充满热情,充滿熱情,full of enthusiasm,熱意にあふれている,열정으로 가득 차다
逐渐厌倦,逐漸厭倦,gradually grew weary,次第に倦怠を覚えていた,점차 지쳐가고 있었다
非常开心,非常開心,very happy,とても嬉しい,매우 기쁘다
毫无感觉,毫無感覺,no feeling at all,何も感じない,아무 느낌 없다
人们因为什么而恐惧并寻求妮克丝？,人們因為什麼而恐懼並尋求妮克絲？,What did people fear and seek Nyx for?,人々は何を恐れてニクスを求めたのか？,사람들은 무엇을 두려워하며 닉스를 찾았는가？
严重的绝症,嚴重的絕症,serious incurable disease,重い不治の病,심각한 불치병
小疾病,小疾病,minor illnesses,まもなく治る病気,곧 회복될 병마
对死亡的恐惧,對死亡的恐懼,fear of death,死への恐怖,죽음에 대한 두려움
对魔女的恐惧,對魔女的恐懼,fear of witches,魔女への恐怖,마녀에 대한 두려움
人们听闻妮克丝能够治愈什么？,人們聽聞妮克絲能夠治癒什麼？,What did people hear that Nyx could cure?,人々はニクスが何を癒せると聞いたのか？,사람들은 닉스가 무엇을 치료할 수 있다고 들었는가？
只有伤口,只有傷口,only wounds,傷だけ,상처만
只有疾病,只有疾病,only illnesses,病気だけ,질병만
灵魂的创伤,靈魂的創傷,soul wounds,魂の傷,영혼의 상처
近乎所有的疾病和伤口,近乎所有的疾病和傷口,almost any ailment or injury,ほとんどあらゆる傷病,거의 모든 질병과 상처
人们像什么一样向妮克丝狂奔而来？,人們像什麼一樣向妮克絲狂奔而來？,What did people rush towards Nyx like?,人々は何のようにニクスへと駆けつけたのか？,사람들은 무엇처럼 닉스에게 달려왔는가？
饥饿的狼,飢餓的狼,hungry wolves,飢えた狼,굶주린 늑대
受惊的兔子,受驚的兔子,frightened rabbits,驚いた兎,놀란 토끼
嗅到食物的鬣狗,嗅到食物的鬣狗,hyenas scenting prey,獲物を嗅ぎつけたハイエナ,먹이를 맡은 하이에나
归巢的鸟儿,歸巢的鳥兒,birds returning to their nests,巣に帰る鳥,둥지로 돌아가는 새
在妮克丝的故事中，人们常说的关于死亡的一句话是什么？,在妮克絲的故事中，人們常說的關於死亡的一句話是什麼？,"In Nyx’s story, what is the common saying about death?",ニクスの物語で、人々がよく言う死に関する言葉は何か？,닉스의 이야기에서 사람들이 흔히 말하는 죽음에 관한 한마디는 무엇인가？
“若没有疾病，便不会死亡”,「若沒有疾病，便不會死亡」,"""Without illness, there would be no death.""",「病気さえなければ、死ぬことはない」,"“병만 없다면, 죽지 않을 텐데.”"
“生死有命”,「生死有命」,"""Life and death are predetermined.""",「生死は運命にある」,“생사는 운명에 달려 있다.”
“死亡是生命的终结”,「死亡是生命的終結」,"""Death is the end of life.""",「死は生命の終わりである」,“죽음은 생명의 종말이다.”
“长生不老才是真理”,「長生不老才是真理」,"""Eternal life is the truth.""",「不老不死こそ真理である」,“장생불로가 진리이다.”
妮克丝在研究中发现灵魂具备什么特性？,妮克絲在研究中發現靈魂具備什麼特性？,What characteristic did Nyx discover souls possess in her research?,ニクスは研究の中で魂にどんな特性があると発見したか？,닉스는 연구 중에 영혼이 어떤 특성을 지녔음을 발견했는가？
灵魂是虚幻的,靈魂是虛幻的,souls are illusory,魂は幻である,영혼은 허상이다
灵魂可以重生,靈魂可以重生,souls can be reborn,魂は生まれ変われる,영혼은 환생할 수 있다
灵魂可以长久燃烧,靈魂可以長久燃燒,souls could burn for a very long time,魂は長く燃焼し続けられる,영혼은 오래도록 타오를 수 있다
灵魂无法被利用,靈魂無法被利用,souls cannot be utilized,魂は利用できない,영혼은 이용할 수 없다
妮克丝将什么燃烧化作永不熄灭的火焰？,妮克絲將什麼燃燒化作永不熄滅的火焰？,What did Nyx burn to create an inextinguishable flame?,ニクスは何を燃やして決して消えない炎に変えたのか？,닉스는 무엇을 불태워 꺼지지 않는 불꽃으로 만들었는가？
疾病,疾病,illness,病,질병
贪欲,貪慾,greed,貪欲,탐욕
生命,生命,life,生命,생명
梦想,夢想,dreams,夢,꿈
妮克丝将多余的贪欲燃烧后，人们变得怎样？,妮克絲將多餘的貪慾燃燒後，人們變得怎樣？,"After Nyx burned away the excess greed, how did people become?",ニクスが余分な貪欲を燃やした後、人々はどう変わったか？,"닉스가 남는 탐욕을 불태운 후, 사람들은 어떻게 되었는가？"
更加贪婪,更加貪婪,more greedy,より貪欲になる,더욱 탐욕스러워지다
失去活力,失去活力,lose vitality,活力を失う,활력을 잃다
长生不老,長生不老,eternal life,不老不死,장생불로
知足常乐,知足常樂,became content and at ease,足るを知り、楽しむようになった,만족하며 즐거워하게 되었다
最终，妮克丝被冠以什么之名？,最終，妮克絲被冠以什麼之名？,"In the end, what name was Nyx branded with?",最終的に、ニクスは何の名を冠せられたのか？,최종적으로 닉스는 어떤 이름을 얻게 되었는가？
苍色魔女,蒼色魔女,Azure Witch,蒼色の魔女,청색 마녀
欲望魔女,慾望魔女,Witch of Desire,欲望の魔女,욕망의 마녀
治愈女神,治癒女神,Goddess of Healing,癒しの女神,치유의 여신
希望女神,希望女神,Goddess of Hope,希望の女神,희망의 여신
和,和,And,と,및
费伊追求的魔法终极目标是什么？,費伊追求的魔法終極目標是什麼？,What is the ultimate goal of the magic Faye pursues?,フェイが追求する魔法の究極の目標は何ですか？,페이가 추구하는 마법의 궁극적인 목표는 무엇입니까?
成为高阶法师,成為高階法師,Becoming a High Mage,上級魔法使いになること,고급 마법사가 되는 것
获得法神称号,獲得法神稱號,Obtaining the title of God of Magic,法神の称号を得ること,법신 칭호를 얻는 것
找到能反复重启世界的魔法,找到能反覆重啟世界的魔法,Finding a magic that can repeatedly restart the world,世界を繰り返し再起動できる魔法を見つけること,세상을 반복적으로 재시동할 수 있는 마법을 찾는 것
游历千山万水,遊歷千山萬水,Traveling across mountains and rivers,山々や河川を巡り歩くこと,천산만수를 누비는 것
费伊如何隐藏自己高阶魔法师身份？,費伊如何隱藏自己高階魔法師身份？,How does Faye conceal her identity as a High Mage?,フェイはどのようにして上級魔法使いの身分を隠していますか？,페이는 어떻게 고급 마법사 신분을 숨깁니까?
独自隐居,獨自隱居,Living in seclusion alone,一人で隠遁する,혼자 은거한다
混迹于冒险团队,混跡於冒險團隊,Mingling with adventure teams,冒険チームに紛れ込む,모험 팀에 섞여든다
伪装成商人,偽裝成商人,Disguising as a merchant,商人に偽装する,상인으로 위장한다
从不使用魔法,從不使用者,Never using magic,魔法を全く使わない,마법을 전혀 사용하지 않는다
在冒险团队中，费伊担任什么职责？,在冒險團隊中，費伊擔任什麼職責？,What role does Faye play in adventure teams?,冒険チームで、フェイはどのような役割を担っていますか？,모험 팀에서 페이는 어떤 역할을 담당합니까?
战斗主力,戰鬥主力,Main combatant,戦闘の主力,전투 주력
团队领袖,團隊領袖,Team leader,チームリーダー,팀 리더
后勤补给,後勤補給,Logistics support,後方支援,후방 보급
辅助,輔助,Support,サポート,서포터
什么化作了费伊前行路上的灯火？,什麼化作了費伊前行路上的燈火？,What transforms into the guiding light on Faye's path forward?,何がフェイの前進する道を照らす灯火となりましたか？,무엇이 페이가 나아가는 길의 등불이 되었습니까?
愿力与执念,願力與執念,Willpower and obsession,願力と執念,원력과 집념
魔法书,魔法書,Magic books,魔法の書,마법서
团队帮助,團隊幫助,Help from the team,チームの助け,팀의 도움
神的启示,神的啟示,Revelation from a god,神の啓示,신의 계시
费伊感知到世界壁垒时还感觉到了什么？,費伊感知到世界壁壘時還感覺到了什麼？,What else did Faye sense when she perceived the world's barrier?,フェイは世界の障壁を知覚した時、他に何を感じましたか？,페이는 세계의 장벽을 인식했을 때 무엇을 더 느꼈습니까?
魔法尽头,魔法盡頭,The end of magic,魔法の果て,마법의 끝
一道注视她的身影,一道注視她的身影,A figure watching her,自分を見つめる影,자신을 바라보는 그림자
神的声音,神的聲音,The voice of a god,神の声,신의 목소리
自身极限,自身極限,Her own limits,自身の限界,자신의 한계
费伊如何猜测那道注视她的身影？,費伊如何猜測那道注視她的身影？,How does Faye speculate about the figure watching her?,フェイは自分を見つめるその影についてどう推測しましたか？,페이는 자신을 바라보는 그 그림자에 대해 어떻게 추측했습니까?
是恶魔,是惡魔,It is a demon,悪魔だ,악마다
是世界意志,是世界意志,It is the world's will,世界の意志だ,세계의 의지다
可能是神,可能是神,It might be a god,神かもしれない,신일지도 모른다
是另一个自己,是另一個自己,It is another self,もう一人の自分だ,또 다른 자신이다
费伊追求魔法本质时经常遭遇什么？,費伊追求魔法本質時經常遭遇什麼？,What does Faye often encounter while pursuing the essence of magic?,フェイは魔法の本質を追求する中で、しばしば何に直面しましたか？,페이는 마법의 본질을 추구하면서 자주 무엇에 직면했습니까?
他人嘲笑,他人嘲笑,Mockery from others,他人の嘲笑,타인의 조롱
团队背叛,團隊背叛,Betrayal by the team,チームの裏切り,팀의 배신
魔法反噬,魔法反噬,Magic backlash,魔法の反動,마법의 반동
碰壁时的落寞,碰壁時的落寞,Desolation when hitting a wall,壁にぶつかった時の寂しさ,벽에 부딪혔을 때의 쓸쓸함
费伊无数次尝试打破的是什么？,費伊無數次嘗試打破的是什麼？,What does Faye attempt countless times to break?,フェイが何度も打ち破ろうとしたものは何ですか？,페이가 수없이 깨뜨리려고 시도한 것은 무엇입니까?
他人偏见,他人偏見,Others' prejudice,他人の偏見,타인의 편견
世界壁垒,世界壁壘,The world's barrier,世界の障壁,세계의 장벽
时间限制,時間限制,Time constraints,時間の制約,시간의 제약
自身极限,自身極限,Her own limits,自身の限界,자신의 한계
无数次碰壁后费伊钻研魔法变得怎样？,無數次碰壁後費伊鑽研魔法變得怎樣？,How does Faye's dedication to researching magic become after countless setbacks?,何度も挫折した後、フェイの魔法の探求への姿勢はどうなりましたか？,"수없이 좌절한 후, 페이의 마법 탐구에 대한 태도는 어떻게 되었습니까?"
逐渐放弃,逐漸放棄,Gradually giving up,次第に諦めた,점차 포기했다
保持平常心,保持平常心,Maintaining a calm mindset,平常心を保った,평상심을 유지했다
变得狂热,變得狂熱,Becoming fervent,熱狂的になった,광적으로 변했다
转向其他领域,轉向其他領域,Turning to other fields,他の分野に転向した,다른 분야로 전향했다
费伊获得的最高称谓是什么？,費伊獲得的最高稱謂是什麼？,What is the highest title Faye obtains?,フェイが得た最高の称号は何ですか？,페이가 얻은 최고의 칭호는 무엇입니까?
大魔导师,大魔導師,Archmage,大魔導師,대마도사
魔法帝王,魔法帝王,Magic Emperor,魔法帝王,마법 제왕
元素主宰,元素主宰,Elemental Master,元素主宰,원소 지배자
法神,法神,God of Magic,法神,법신
成为法神后什么在费伊眼前展露？,成為法神後什麼在費伊眼前展露？,What is revealed before Faye's eyes after becoming the God of Magic?,法神になった後、フェイの前に何が現れましたか？,"법신이 된 후, 페이의 눈앞에 무엇이 드러났습니까?"
界域规则,界域規則,The rules of the domain,界域の規則,계역의 규칙
神的真面目,神的真面目,The true face of god,神の真の姿,신의 진면목
世界尽头,世界盡頭,The end of the world,世界の果て,세계의 끝
未来命运,未來命運,Future destiny,未来の運命,미래의 운명
